접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2019-1491,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-10-05,2019-10-07,폐사체,,기타,Unknown,Juvenile,36.266528,126.931222,18,,,주소지 부근 농경지 ,충청남도 부여군 부여읍 중정리 106,농경지,인공구조물 침입·고립,인공구조물 끼임 추정,36 15 59.5,126 55 52.4,,,310,310,우측 슬관절 탈구 및 좌측 대퇴골 탈구
2019-0185,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-03-29,2019-03-29,폐사체,,기타,Unknown,Unknown,36.298611,126.936972,12,,,,충청남도 부여군 부여읍 정동리 440-9,도로변,전선/건물과의 충돌,방음벽 충돌 추정,36 17 55.0,126 56 13.1,,,248,248,방음벽 충돌 개체
2019-1492,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-10-07,2019-10-07,안락사,,기타,Unknown,Unknown,36.285694,126.909167,20,,,(나루터로 37) 주소지 부근,충청남도 부여군 부여읍 구아리 99,건물옆,바이러스 감염,폭스 바이러스 감염 ,36 17 08.5,126 54 33.0,,,0,0,폭스바이러스 중감염
2019-1567,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-10-26,2019-11-27,방생,충청남도 예산군 예산읍 향천리 54,,Unknown,Nestling,36.326111,126.740056,148,36.69009433,126.8626875,밤나무 산,충청남도 부여군 외산면 화성리 652-3,숲,어미를 잃음(미아),미아,36 19 34.0,126 44 24.2,36 41 24.0,126 51 46.1,66,171,미아
2019-1568,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-10-26,2019-11-27,방생,충청남도 예산군 예산읍 향천리 54,,Unknown,Nestling,36.326111,126.740056,148,36.69009433,126.8626875,밤나무 산,충청남도 부여군 외산면 화성리 652-3,숲,어미를 잃음(미아),미아,36 19 34.0,126 44 24.2,36 41 24.0,126 51 46.1,64,168,미아
2019-0316,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2019-04-30,2019-05-05,폐사,,기타,Unknown,Adult,36.307972,126.897306,30,,,한국전통문화대학 화장실 내부,충청남도 부여군 규암면 합정리 430 ,건물옆,전선/건물과의 충돌,화장실 유리창 충돌,36 18 28.7,126 53 50.3,,,62,50,건물 충돌에 의한 가벼운 뇌진탕
2019-0317,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2019-04-30,2019-05-02,폐사체,,기타,Unknown,Adult,36.307972,126.897306,30,,,한국전통문화대학 화장실 내부,충청남도 부여군 규암면 합정리 430 ,건물옆,전선/건물과의 충돌,화장실 유리창 충돌,36 18 28.7,126 53 50.3,,,76,76,건물 충돌 개체
2019-0884,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2019-06-27,2019-07-06,방생,충청남도 예산군 예산읍 향천리 56-1 ,,Unknown,Juvenile,36.281389,126.817944,47,36.69042881,126.8620524,,충청남도 부여군 은산면 내지리 311-3,건물옆,어미를 잃음(미아),다른 동배 개체들 이소 후에도 둥지에 남아있음,36 16 53.0,126 49 04.6,36 41 24.8,126 51 43.6,12,16,동배 이소 후에도 둥지에 잔류
2019-1659,흰배지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2019-11-23,2019-11-23,폐사체,,기타,Unknown,Unknown,36.230639,126.873611,46,,,,충청남도 부여군 장암면 합곡리 66-8,농경지,전선/건물과의 충돌,충돌 추정,36 13 50.3,126 52 25.0,,,54,54,충돌 추정 개체
2019-0858,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-06-24,2019-06-24,폐사체,,기타,Unknown,Unknown,36.276806,126.786944,47,,,,충청남도 부여군 내산면 운치리 324-5,도로변,전선/건물과의 충돌,도로 방음벽 충돌,36 16 36.5,126 47 13.0,,,18,18,방음벽 충돌 개체
2019-1067,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-07-17,2019-07-19,폐사,,기타,Unknown,Nestling,36.269611,126.912222,10,,,궁남지 포룡정,충청남도 부여군 부여읍 동남리 117,기타,어미를 잃음(미아),,36 16 10.6,126 54 44.0,,,9,9,둥지에서 떨어진 미아
2019-0857,물총새,조강(Aves),파랑새목,물총새과,해당없음,해당없음,해당없음,2019-06-24,2019-06-24,폐사체,,기타,Male,Adult,36.285306,126.772333,43,,,,충청남도 부여군 내산면 주암리 24-7,도로변,전선/건물과의 충돌,도로 방음벽 충돌,36 17 07.1,126 46 20.4,,,18,18,방음벽 충돌 개체
2019-1129,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2019-07-23,2019-07-26,폐사,,기타,Unknown,Adult,36.191139,126.894667,36,,,임천면사무소 주차장,충청남도 부여군 임천면 군사리 314-17,건물옆,차량과의 충돌,"임천면사무소 주차장에서 발견된 개체 구조, 충돌추정",36 11 28.1,126 53 40.8,,,118,118,좌층 상완부 복합/개방골절
2019-0197,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2019-04-04,2019-04-04,안락사,,기타,Unknown,Adult,36.264556,126.848167,15,,,주소지 앞 논,충청남도 부여군 규암면 합송리 870,농경지,전선/건물과의 충돌,전선 충돌 추정,36 15 52.4,126 50 53.4,,,884,884,충돌에 의한 우측 요척골 원위부 개방골절
2019-1270,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2019-08-05,2019-08-06,DOA,,기타,Unknown,Unknown,36.287833,126.857472,16,,,,충청남도 부여군 규암면 나복리 627,농경지,전선/건물과의 충돌,전선 충돌 추정,36 17 16.2,126 51 26.9,,,640,640,양측 부척골 근위부 폐쇄골절
2019-0051,집박쥐,포유강(Mammalia),박쥐목,애기박쥐과,해당없음,해당없음,해당없음,2019-01-24,2019-01-24,DOA,,기타,Female,0년0월0일,36.273056,126.867556,16,,,반산교회,충청남도 부여군 규암면 반산리 323-11,건물옆,인공구조물 침입·고립,교회 로비 바닥에서 발견,36 16 23.0,126 52 03.2,,,8,8,동면 중 비정상적으로 깨어난 개체
2019-0215,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-04-11,2019-04-11,안락사,,기타,Male,0년11월0일,36.254194,126.834139,6,,,도로변,충청남도 부여군 구룡면 구봉리 86-6,도로변,차량과의 충돌,차량과의 충돌,36 15 15.1,126 50 02.9,,,11660,11660,충돌에 의한 양측 뒷다리 개방골절
2019-0329,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-05-03,2019-05-03,안락사,,기타,Female,0년11월0일,36.24025,126.804972,49,,,,충청남도 부여군 구룡면 논티리 산 9-4,도로변,차량과의 충돌,차량충돌,36 14 24.9,126 48 17.9,,,17860,17860,충돌에 의한 척추(L5) 골절
2019-0681,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-07,2019-09-24,방생,충청남도 아산시 송악면 동화리 734,,Female,0년1월0일,36.258444,126.845389,16,36.73233832,126.9664151,발견 주소 명확하지 않음 ,충청남도 부여군 규암면 노화리 122-11,농경지,어미를 잃음(미아),어미를 잃음(미아),36 15 30.4,126 50 43.4,36 43 56.2,126 57 59.0,976,6320,미아
2019-0682,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-07,2019-09-18,폐사,,기타,Female,0년1월0일,36.258444,126.845389,16,,,발견 주소 명확하지 않음,충청남도 부여군 규암면 노화리 122-11,농경지,어미를 잃음(미아),어미를 잃음(미아),36 15 30.4,126 50 43.4,,,814,1940,미아
2019-0683,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-07,2019-09-09,방생,충청남도 아산시 송악면 동화리 734 ,,Male,0년1월0일,36.258444,126.845389,16,36.73233832,126.9664151,주소 정확하지 않음,충청남도 부여군 규암면 노화리 122-11,농경지,어미를 잃음(미아),어미를 잃음(미아),36 15 30.4,126 50 43.4,36 43 56.2,126 57 59.0,794,3420,미아
2019-0783,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-15,2019-09-10,방생,충청남도 아산시 송악면 동화리 734 ,,Female,0년1월0일,36.355806,126.70825,261,36.73233832,126.9664151,주소지 부근 풀숲 ,충청남도 부여군 외산면 지선리 328,숲,어미를 잃음(미아),어미를 잃음(미아),36 21 20.9,126 42 29.7,36 43 56.2,126 57 59.0,1010,3460,우측 후지 이상 개체
2019-1236,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-07-31,2019-07-31,DOA,,기타,Female,3년2월0일,36.323222,126.756833,186,,,농경지부근,충청남도 부여군 외산면 화성리 산80,농경지,인공구조물에 얽힘,농경지에서 발견됨. 앞다리를 쓰지 못하는 듯 하며 활력 떨어짐.,36 19 23.6,126 45 24.6,,,13040,13040,둔부 찰과상 및 우측 앞발목관절 열상/수척
2019-1703,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-12-07,2019-12-07,안락사,,기타,Male,3년6월0일,36.327528,126.818056,73,,,,충청남도 부여군 은산면 오번리 189-1,도로변,차량과의 충돌,차량충돌 추정,36 19 39.1,126 49 05.0,,,17680,17680,척추(L5) 골절
2019-0147,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-03-18,2019-03-19,안락사,,기타,Male,0년0월0일,36.231722,126.905667,70,,,신고자 자택 주변 농경지,충청남도 부여군 장암면 정암리 310,농경지,바이러스 감염,바이러스(distemper) 감염 추정,36 13 54.2,126 54 20.4,,,3020,0,디스템퍼 및 개선충 감염
2019-1031,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-07-12,2019-08-30,방생,충청남도 아산시 송악면 동화리 산 46-1,,Male,0년3월0일,36.276278,126.882778,25,36.73269995,126.9658272,(백제문로 19-16) 주소지 부근 야외체험장 옆,충청남도 부여군 규암면 외리 195-10,건물옆,기생충 중감염,개선충 감염 ,36 16 34.6,126 52 58.0,36 43 57.7,126 57 56.7,832,3960,개선충증
2019-1674,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-11-30,2019-12-01,DOA,,기타,Male,0년0월0일,36.287806,126.914056,77,,,주소지 부근 숲 ,충청남도 부여군 부여읍 관북리 6,숲,기생충 중감염,개선충 중감염 ,36 17 16.1,126 54 50.6,,,3040,3040,개선충 중감염 및 저체온증
2019-1675,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-11-30,2020-03-05,방생,충청남도 청양군 대치면 광금리 산 41-1 ,,Female,0년7월0일,36.287806,126.914056,77,36.41195162,126.8364806,주소지 부근 숲,충청남도 부여군 부여읍 관북리 6,숲,기생충 중감염,개선충 중감염 ,36 17 16.1,126 54 50.6,36 24 42.4,126 50 11.1,2300,2780,개선충 감염 및 우측 복부 피부 열상(교상)
2019-1745,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-12-21,2019-12-22,DOA,,기타,Male,0년0월0일,36.281417,126.92,31,,,,충청남도 부여군 부여읍 쌍북리 589-2,도로변,기생충 중감염,개선충 감염,36 16 53.1,126 55 12.0,,,2460,2460,
2019-0938,족제비,포유강(Mammalia),식육목,족제비과,해당없음,해당없음,해당없음,2019-07-03,2019-07-27,방생,충청남도 청양군 청양읍 백천리 643,,Female,0년1월0일,36.287139,126.874278,5,36.45411247,126.8099568,주소지 부근 비닐하우스 내부 ,충청남도 부여군 규암면 나복리 866-4,농경지,어미를 잃음(미아),미아-선천적 문제 또는 외부 충격으로 인한 후지 기능 이상 추정,36 17 13.7,126 52 27.4,36 27 14.7,126 48 37.0,120,200,좌측 골반(ilium) 이상
2020-0496,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2020-05-07,2020-05-08,DOA,,기타,Unknown,Nestling,36.308861,126.902333,32,,,"부여아울렛 주차장, 산지 경계 ",충청남도 부여군 규암면 합정리 617 ,건물옆,어미를 잃음(미아),둥지이탈로 어미를 잃음 ,36 18 31.9,126 54 08.4,,,88,88,탈진 및 추락에 의한 신경손상 추정
2020-1199,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2020-07-09,2020-08-24,방생,충청남도 예산군 예산읍 산성리 445-3,,Male(),Adult,36.170333,126.946139,10,36.68696856,126.8228817,파출소 건너편 가게 안,충청남도 부여군 세도면 청송리 426-1,건물옆,끈끈이,가게 안 파리끈끈이에 붙음,36 10 13.2,126 56 46.1,36 41 12.8,126 49 22.0,14,13,끈끈이에 의한 Rt.첫째날개깃 일부 소실 및 Rt.4번 발가락탈구
2020-0564,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2020-05-18,2020-05-18,안락사,,기타,Unknown,Adult,36.28125,126.928,28,,,숲,충청남도 부여군 부여읍 쌍북리 산 19-5,숲,전선/건물과의 충돌,전선 충돌 추정,36 16 52.5,126 55 40.8,,,138,138,왼쪽 상완골 개방골절
2020-1115,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2020-07-02,2020-07-05,방생,충청남도 예산군 예산읍 대회리 1,,Unknown,Adult,36.245972,126.900889,13,36.67008139,126.8596661,로컬푸드 1k앞 도로,충청남도 부여군 장암면 정암리 347,도로변,전선/건물과의 충돌,유리창 충돌 추정,36 14 45.5,126 54 03.2,36 40 13.4,126 51 44.2,118,112,유리창 충돌에 의한 뇌진탕
2020-0178,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-02-24,2020-02-24,폐사체,,기타,Male,1년8월0일,36.25,126.807333,11,,,,충청남도 부여군 구룡면 태양리 379-8,도로변,차량과의 충돌,차량충돌,36 15 00.0,126 48 26.4,,,16220,16220,사람에 의한 두부외상 및 두개골 골절 
2020-0411,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-04-27,2020-04-27,안락사,,기타,Male,0년0월0일,36.30075,126.894528,13,,,도로변,충청남도 부여군 규암면 신리 668-2 ,도로변,차량과의 충돌,차량과의 충돌,36 18 02.7,126 53 40.3,,,14040,14040,"왼쪽 요척골 성장판 개방골절/척추(L2, L3, L4 spine) 골절 및 왼쪽 골반골절"
2020-1048,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-26,2020-06-26,안락사,,기타,Male,0년1월0일,36.2875,126.911889,62,,,부소산성 내,충청남도 부여군 부여읍 구아리 23-2 ,숲,"개, 고양이 공격",포식자 공격,36 17 15.0,126 54 42.8,,,1796,1796,포식자 공격에 의한 체벽 천공 및 척추(L4) 골절
2020-1241,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-16,2020-07-16,안락사,,기타,Female,0년2월0일,36.28575,126.835889,53,,,도로 옆,충청남도 부여군 규암면 수목리 산 38,도로변,알 수 없는 사고,알 수 없는 사고,36 17 08.7,126 50 09.2,,,1882,1882,오른쪽 비공 및 사타구니 승저증
2020-1331,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-24,2020-07-24,방생,충청남도 부여군 석성면 현내리 산 93-1 ,,Female,0년2월0일,36.233361,126.985806,28,36.23555694,126.9875586,주소지 부근 농수로 내,충청남도 부여군 석성면 현내리 942 ,농경지,농수로 고립,농수로 고립 ,36 14 00.1,126 59 08.9,36 14 07.3,126 59 15.2,0,0,농수로 내 단순 고립
2020-1450,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-08-09,2020-08-09,방생,충청남도 부여군 동궁로 209-14,,Unknown,0년3월0일,36.308861,126.902333,32,36.31847598,126.9044116,백제문화단지 수로 내,충청남도 부여군 규암면 합정리 595,기타,농수로 고립,농수로 고립/ 주소지 내 수로에 고립,36 18 31.9,126 54 08.4,36 19 07.0,126 54 18.6,0,0,농수로 고립
2020-1521,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-08-20,2020-08-20,방생,충청남도 부여군 규암면 합정리 580,,Unknown,0년3월0일,36.308861,126.902333,32,36.30988028,126.9053074,수로,충청남도 부여군 규암면 합정리 580,기타,농수로 고립,농수로 고립,36 18 31.9,126 54 08.4,36 18 31.9,126 54 08.4,0,0,농수로 고립
2020-1752,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-10-22,2020-10-22,DOA,,기타,Male,0년5월0일,36.2785,126.882806,31,,,국립부여문화재연구소 단지 내,충청남도 부여군 규암면 외리 산 1-1,건물옆,"개, 고양이 공격","개, 고양이 공격",36 16 42.6,126 52 58.1,,,13080,13080,"목덜미, 둔부 교상 및 경추(axis) 가시돌기 골절"
2020-1772,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-10-29,2020-11-02,폐사,,기타,Female,0년5월0일,36.159,126.831917,61,,,도로변,충청남도 부여군 충화면 현미리 236-3,도로변,차량과의 충돌,차량과의 충돌차량충돌 추정,36 09 32.4,126 49 54.9,,,13000,13000,충돌에 의한 뇌진탕
2020-1875,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-11-27,2020-11-27,DOA,,기타,Female,0년0월0일,36.301278,126.826556,78,,,농경지,충청남도 부여군 은산면 경둔리 412,농경지,차량과의 충돌,"차량과의 충돌목이 돌아감, 기립 불능",36 18 04.6,126 49 35.6,,,11820,11820,경추마비(호흡곤란)
2020-1923,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-12-11,2020-12-11,안락사,,기타,Male,0년0월0일,36.241611,126.883083,14,,,주소지 부근 도로변,충청남도 부여군 장암면 원문리 164-1,도로변,차량과의 충돌,차량과의 충돌/,36 14 29.8,126 52 59.1,,,14500,14500,"차량 충돌로 인한 골절(요추, 골반)"
2020-0171,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-02-23,2020-02-24,DOA,,기타,Unknown,0년0월0일,36.247722,126.893111,30,,,(의자로돌모루1길 26-22) 주소지 민가 부근,충청남도 부여군 석동리 1536-29,건물옆,기생충 중감염,개선충 감염,36 14 51.8,126 53 35.2,,,3600,3600,개선충 중감염
2020-0225,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-03-16,2020-03-16,폐사체,,기타,Unknown,0년0월0일,36.273444,126.865111,15,,,농경지 옆,충청남도 부여군 규암면 반산리 318-2,농경지,기생충 중감염,개선충 중감염,36 16 24.4,126 51 54.4,,,3860,3860,개선충 감염
2020-0229,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-03-18,2020-03-19,DOA,,기타,Female,0년0월0일,36.339639,126.769417,170,,,마당 개집,충청남도 부여군 은산면 나령리 521,건물옆,기생충 중감염,개선충 중감염,36 20 22.7,126 46 09.9,,,3400,3400,개선충 중감염
2020-0231,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-03-18,2020-03-24,폐사,,기타,Male,0년0월0일,36.282389,126.923389,23,,,건물 앞 공터,충청남도 부여군 부여읍 쌍북리 732,건물옆,기생충 중감염,개선충 중감염,36 16 56.6,126 55 24.2,,,4700,4700,개선충 중감염
2020-0248,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-03-25,2020-05-12,방생,충청남도 서산시 인지면 차리 744-1 ,,Female,0년0월0일,36.222667,127.015222,17,36.77910524,126.3873741,민가 부근,충청남도 부여군 석성면 비당리 489,건물옆,기생충 중감염,개선충 중감염,36 13 21.6,127 00 54.8,36 46 44.4,126 23 14.3,3100,3540,개선충 중감염
2020-0607,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-05-13,2020-08-19,방생,충청남도 예산군 신양면 하천리 산 3 ,,Female,0년0월0일,36.310194,126.84975,19,36.60697286,126.8890182,은광석재,충청남도 부여군 은산면 은산리 177-21,기타,기생충 중감염,기생충 중감염/개선충,36 18 36.7,126 50 59.1,36 36 24.4,126 53 20.1,248,2740,개선충 감염이 있는 미아
2020-1083,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-06-29,2020-06-30,안락사,,기타,Female,0년2월0일,36.176694,126.894667,10,,,주소지 부근 도로변,충청남도 부여군 임천면 만사리 182-2 ,도로변,차량과의 충돌,차량과의 충돌 ,36 10 36.1,126 53 40.8,,,1240,1240,척추골절
2020-1131,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-07-03,2020-08-29,폐사,,기타,Male,0년3월0일,36.283361,126.924639,19,,,오리대가 앞 화단,충청남도 부여군 부여읍 쌍북리 144-10,건물옆,기생충 중감염,개선충 중감염,36 17 00.1,126 55 28.7,,,686,1960,개선충 중감염 및 견교상
2020-1187,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-07-09,2020-07-09,폐사체,,기타,Female,0년0월0일,36.274472,126.961194,48,,,,충청남도 부여군 부여읍 능산리 179,건물옆,기생충 중감염,개선충 중감염,36 16 28.1,126 57 40.3,,,4340,4340,개선충 중감염
2020-1847,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-11-18,2020-11-19,DOA,,기타,Male,0년0월0일,36.240611,126.886806,32,,,가정집,충청남도 부여군 장암면 석동리 674-2,건물옆,기생충 중감염,기생충 중감염/ 개선충 감염,36 14 26.2,126 53 12.5,,,3440,3440,개선충 중감염
2021-0504,중부리도요,조강(Aves),도요목,도요과,해당없음,해당없음,해당없음,2021-04-30,2021-05-01,DOA,,기타,Unknown,Adult,36.238861,126.849306,6,,,비닐하우스 사이 공간에서 발견,충청남도 부여군 규암면 부여두리 42-3,농경지,전선/건물과의 충돌,전선충돌 추정,36 14 19.9,126 50 57.5,,,332,332,좌측 경비 부척 개방골절 및 골절부 오염
2021-1046,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-06-15,2021-07-01,방생,충청남도 예산군 예산읍 대회리 산 45,,Unknown,Juvenile,36.281611,126.909278,14,36.6713663,126.8631409,차량 위,충청남도 부여군 부여읍 구아리 391,도로변,어미를 잃음(미아),어미를 잃음(미아),36 16 53.8,126 54 33.4,36 40 16.7,126 51 46.6,154,219,단순 미아
2021-1447,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-08-02,2021-08-02,안락사,,기타,Unknown,Adult,36.273417,126.884972,22,,,도로변,충청남도 부여군 규암면 자온로 41,도로변,바이러스 감염,바이러스 감염/폭스 바이러스 감염,36 16 24.3,126 53 05.9,,,0,0,폭스 바이러스 감염
2021-1521,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-08-14,2021-08-14,안락사,,기타,Unknown,Unknown,36.292,126.927583,16,,,주소지 부근 주택가,충청남도 부여군 부여읍 월함로 105-1,건물옆,바이러스 감염,바이러스 감염/,36 17 31.2,126 55 39.3,,,168,168,폭스 바이러스 감염
